areaid,time_since_restoration,year,month,day,speciesid,cultivarid,individualid,origin,level,response,metric,notes
3067,68,2009,,,803,,,native,species,32.625,cover,
3067,68,2009,,,5712,,,native,species,4,cover,
3067,68,2009,,,5721,,,native,species,1.25,cover,
3067,68,2009,,,5758,,,native,species,11.875,cover,
3067,68,2009,,,3019,,,native,species,8.875,cover,
3067,68,2009,,,3061,,,native,species,11.25,cover,
3041,68,2009,,,1895,,,native,species,13.375,cover,
3041,68,2009,,,5574,,,native,species,10,cover,
3041,68,2009,,,803,,,native,species,32.5,cover,
3041,68,2009,,,5712,,,native,species,6.25,cover,
3041,68,2009,,,5721,,,native,species,1.25,cover,
3041,68,2009,,,5758,,,native,species,15.25,cover,
3041,68,2009,,,3019,,,native,species,11.875,cover,
3041,68,2009,,,3061,,,native,species,11.25,cover,
3068,68,2009,,,1895,,,native,species,3.75,cover,
3068,68,2009,,,5574,,,native,species,5.375,cover,
3068,68,2009,,,803,,,native,species,79.125,cover,
3068,68,2009,,,5712,,,native,species,0.25,cover,
3068,68,2009,,,5721,,,native,species,0,cover,
3068,68,2009,,,5758,,,native,species,5.625,cover,
3068,68,2009,,,3019,,,native,species,6.125,cover,
3068,68,2009,,,3061,,,native,species,0.625,cover,
3069,68,2009,,,1895,,,native,species,20.125,cover,
3069,68,2009,,,5574,,,native,species,3.75,cover,
3069,68,2009,,,803,,,native,species,37.875,cover,
3069,68,2009,,,5712,,,native,species,2.5,cover,
3069,68,2009,,,5721,,,native,species,1.5,cover,
3069,68,2009,,,5758,,,native,species,8.75,cover,
3069,68,2009,,,3019,,,native,species,2.25,cover,
3069,68,2009,,,3061,,,native,species,3.125,cover,
3042,68,2009,,,1895,,,native,species,23.5,cover,
3042,68,2009,,,5574,,,native,species,4.75,cover,
3042,68,2009,,,803,,,native,species,44.125,cover,
3042,68,2009,,,5712,,,native,species,4.125,cover,
3042,68,2009,,,5721,,,native,species,1.25,cover,
3042,68,2009,,,5758,,,native,species,11.875,cover,
3042,68,2009,,,3019,,,native,species,6.625,cover,
3042,68,2009,,,3061,,,native,species,3.5,cover,
3072,68,2009,,,1895,,,native,species,3.625,cover,
3072,68,2009,,,5574,,,native,species,1.875,cover,
3072,68,2009,,,803,,,native,species,83.5,cover,
3072,68,2009,,,5712,,,native,species,0.75,cover,
3072,68,2009,,,5721,,,native,species,0,cover,
3072,68,2009,,,5758,,,native,species,12.5,cover,
3072,68,2009,,,3019,,,native,species,0.25,cover,
3072,68,2009,,,3061,,,native,species,2.5,cover,
3073,68,2009,,,1895,,,native,species,13.75,cover,
3073,68,2009,,,5574,,,native,species,1.5,cover,
3073,68,2009,,,803,,,native,species,54.375,cover,
3073,68,2009,,,5712,,,native,species,0.625,cover,
3073,68,2009,,,5721,,,native,species,1,cover,
3073,68,2009,,,5758,,,native,species,11.375,cover,
3073,68,2009,,,3019,,,native,species,7.5,cover,
3073,68,2009,,,3061,,,native,species,4.25,cover,
3044,68,2009,,,1895,,,native,species,13.875,cover,
3044,68,2009,,,5574,,,native,species,2.625,cover,
3044,68,2009,,,803,,,native,species,70.875,cover,
3044,68,2009,,,5712,,,native,species,1.125,cover,
3044,68,2009,,,5721,,,native,species,1,cover,
3044,68,2009,,,5758,,,native,species,11.375,cover,
3044,68,2009,,,3019,,,native,species,6.25,cover,
3044,68,2009,,,3061,,,native,species,8.125,cover,
3074,68,2009,,,1895,,,native,species,8.875,cover,
3074,68,2009,,,5574,,,native,species,2.125,cover,
3074,68,2009,,,803,,,native,species,88.5,cover,
3074,68,2009,,,5712,,,native,species,1.125,cover,
3074,68,2009,,,5721,,,native,species,0,cover,
3074,68,2009,,,5758,,,native,species,1.5,cover,
3074,68,2009,,,3019,,,native,species,5,cover,
3074,68,2009,,,3061,,,native,species,7.875,cover,
3075,68,2009,,,1895,,,native,species,15,cover,
3075,68,2009,,,5574,,,native,species,3.75,cover,
3075,68,2009,,,803,,,native,species,54.375,cover,
3075,68,2009,,,5712,,,native,species,0.5,cover,
3075,68,2009,,,5721,,,native,species,0,cover,
3075,68,2009,,,5758,,,native,species,11.25,cover,
3075,68,2009,,,3019,,,native,species,7.625,cover,
3075,68,2009,,,3061,,,native,species,3.75,cover,
3045,68,2009,,,1895,,,native,species,10.375,cover,
3045,68,2009,,,5574,,,native,species,5.125,cover,
3045,68,2009,,,803,,,native,species,66.625,cover,
3045,68,2009,,,5712,,,native,species,3.375,cover,
3045,68,2009,,,5721,,,native,species,0.625,cover,
3045,68,2009,,,5758,,,native,species,13.875,cover,
3045,68,2009,,,3019,,,native,species,10.625,cover,
3045,68,2009,,,3061,,,native,species,7.5,cover,
3078,68,2009,,,1895,,,native,species,7.125,cover,
3078,68,2009,,,5574,,,native,species,1.5,cover,
3078,68,2009,,,803,,,native,species,75.625,cover,
3078,68,2009,,,5712,,,native,species,0,cover,
3078,68,2009,,,5721,,,native,species,0,cover,
3078,68,2009,,,5758,,,native,species,13.75,cover,
3078,68,2009,,,3019,,,native,species,5.5,cover,
3078,68,2009,,,3061,,,native,species,5.375,cover,
3079,68,2009,,,1895,,,native,species,20.25,cover,
3079,68,2009,,,5574,,,native,species,8.125,cover,
3079,68,2009,,,803,,,native,species,29,cover,
3079,68,2009,,,5712,,,native,species,1.5,cover,
3079,68,2009,,,5721,,,native,species,2.5,cover,
3079,68,2009,,,5758,,,native,species,11.375,cover,
3079,68,2009,,,3019,,,native,species,10.625,cover,
3079,68,2009,,,3061,,,native,species,11.25,cover,
3047,68,2009,,,1895,,,native,species,19.625,cover,
3047,68,2009,,,5574,,,native,species,5.5,cover,
3047,68,2009,,,803,,,native,species,35.25,cover,
3047,68,2009,,,5712,,,native,species,3.375,cover,
3047,68,2009,,,5721,,,native,species,1.875,cover,
3047,68,2009,,,5758,,,native,species,11.75,cover,
3047,68,2009,,,3019,,,native,species,10.625,cover,
3047,68,2009,,,3061,,,native,species,8.125,cover,
3084,68,2009,,,1895,,,native,species,23.5,cover,
3084,68,2009,,,5574,,,native,species,2.75,cover,
3084,68,2009,,,803,,,native,species,53.75,cover,
3084,68,2009,,,5712,,,native,species,0.75,cover,
3084,68,2009,,,5721,,,native,species,0,cover,
3084,68,2009,,,5758,,,native,species,9.125,cover,
3084,68,2009,,,3019,,,native,species,10.125,cover,
3084,68,2009,,,3061,,,native,species,5.5,cover,
3085,68,2009,,,1895,,,native,species,22.375,cover,
3085,68,2009,,,5574,,,native,species,3.875,cover,
3085,68,2009,,,803,,,native,species,42.125,cover,
3085,68,2009,,,5712,,,native,species,8.125,cover,
3085,68,2009,,,5721,,,native,species,1.875,cover,
3085,68,2009,,,5758,,,native,species,11,cover,
3085,68,2009,,,3019,,,native,species,9.375,cover,
3085,68,2009,,,3061,,,native,species,3.5,cover,
3050,68,2009,,,1895,,,native,species,24.125,cover,
3050,68,2009,,,5574,,,native,species,6.25,cover,
3050,68,2009,,,803,,,native,species,33.25,cover,
3050,68,2009,,,5712,,,native,species,9.375,cover,
3050,68,2009,,,5721,,,native,species,2.5,cover,
3050,68,2009,,,5758,,,native,species,13.125,cover,
3050,68,2009,,,3019,,,native,species,7.25,cover,
3050,68,2009,,,3061,,,native,species,3.625,cover,
3088,68,2009,,,1895,,,native,species,26.875,cover,
3088,68,2009,,,5574,,,native,species,0,cover,
3088,68,2009,,,803,,,native,species,76.25,cover,
3088,68,2009,,,5712,,,native,species,0.375,cover,
3088,68,2009,,,5721,,,native,species,0,cover,
3088,68,2009,,,5758,,,native,species,10.25,cover,
3088,68,2009,,,3019,,,native,species,3.75,cover,
3088,68,2009,,,3061,,,native,species,14.375,cover,
3089,68,2009,,,1895,,,native,species,31.75,cover,
3089,68,2009,,,5574,,,native,species,5,cover,
3089,68,2009,,,803,,,native,species,31,cover,
3089,68,2009,,,5712,,,native,species,0.5,cover,
3089,68,2009,,,5721,,,native,species,0,cover,
3089,68,2009,,,5758,,,native,species,10.5,cover,
3089,68,2009,,,3019,,,native,species,9.375,cover,
3089,68,2009,,,3061,,,native,species,3.125,cover,
3052,68,2009,,,1895,,,native,species,29.625,cover,
3052,68,2009,,,5574,,,native,species,6,cover,
3052,68,2009,,,803,,,native,species,30.625,cover,
3052,68,2009,,,5712,,,native,species,0.5,cover,
3052,68,2009,,,5721,,,native,species,0.375,cover,
3052,68,2009,,,5758,,,native,species,11.125,cover,
3052,68,2009,,,3019,,,native,species,11.5,cover,
3052,68,2009,,,3061,,,native,species,16.4,cover,
3090,68,2009,,,1895,,,native,species,36.875,cover,
3090,68,2009,,,5574,,,native,species,0,cover,
3090,68,2009,,,803,,,native,species,61.875,cover,
3090,68,2009,,,5712,,,native,species,0,cover,
3090,68,2009,,,5721,,,native,species,0,cover,
3090,68,2009,,,5758,,,native,species,12.125,cover,
3090,68,2009,,,3019,,,native,species,3.875,cover,
3090,68,2009,,,3061,,,native,species,18.125,cover,
3091,68,2009,,,1895,,,native,species,38,cover,
3091,68,2009,,,5574,,,native,species,5,cover,
3091,68,2009,,,803,,,native,species,28.125,cover,
3091,68,2009,,,5712,,,native,species,3.75,cover,
3091,68,2009,,,5721,,,native,species,2.5,cover,
3091,68,2009,,,5758,,,native,species,11.875,cover,
3091,68,2009,,,3019,,,native,species,3.75,cover,
3091,68,2009,,,3061,,,native,species,7.75,cover,
3053,68,2009,,,1895,,,native,species,38.75,cover,
3053,68,2009,,,5574,,,native,species,4.375,cover,
3053,68,2009,,,803,,,native,species,30.625,cover,
3053,68,2009,,,5712,,,native,species,4.625,cover,
3053,68,2009,,,5721,,,native,species,1.875,cover,
3053,68,2009,,,5758,,,native,species,12.75,cover,
3053,68,2009,,,3019,,,native,species,4.125,cover,
3053,68,2009,,,3061,,,native,species,10.125,cover,
3092,68,2009,,,1895,,,native,species,13.125,cover,
3092,68,2009,,,5574,,,native,species,0,cover,
3092,68,2009,,,803,,,native,species,66.25,cover,
3092,68,2009,,,5712,,,native,species,0.625,cover,
3092,68,2009,,,5721,,,native,species,0,cover,
3092,68,2009,,,5758,,,native,species,6.5,cover,
3092,68,2009,,,3019,,,native,species,7.125,cover,
3092,68,2009,,,3061,,,native,species,1,cover,
3093,68,2009,,,1895,,,native,species,35.625,cover,
3093,68,2009,,,5574,,,native,species,6.625,cover,
3093,68,2009,,,803,,,native,species,31.125,cover,
3093,68,2009,,,5712,,,native,species,6.625,cover,
3093,68,2009,,,5721,,,native,species,0,cover,
3093,68,2009,,,5758,,,native,species,14.125,cover,
3093,68,2009,,,3019,,,native,species,7.5,cover,
3093,68,2009,,,3061,,,native,species,10.625,cover,
3054,68,2009,,,1895,,,native,species,30.875,cover,
3054,68,2009,,,5574,,,native,species,4.875,cover,
3054,68,2009,,,803,,,native,species,31.625,cover,
3054,68,2009,,,5712,,,native,species,4.125,cover,
3054,68,2009,,,5721,,,native,species,0,cover,
3054,68,2009,,,5758,,,native,species,15.125,cover,
3054,68,2009,,,3019,,,native,species,10.875,cover,
3054,68,2009,,,3061,,,native,species,10.71428571,cover,
3094,68,2009,,,1895,,,native,species,22.5,cover,
3094,68,2009,,,5574,,,native,species,7.5,cover,
3094,68,2009,,,803,,,native,species,70.625,cover,
3094,68,2009,,,5712,,,native,species,0.125,cover,
3094,68,2009,,,5721,,,native,species,0,cover,
3094,68,2009,,,5758,,,native,species,8.125,cover,
3094,68,2009,,,3019,,,native,species,5.25,cover,
3094,68,2009,,,3061,,,native,species,0.125,cover,
3095,68,2009,,,1895,,,native,species,29.375,cover,
3095,68,2009,,,5574,,,native,species,5.75,cover,
3095,68,2009,,,803,,,native,species,23.5,cover,
3095,68,2009,,,5712,,,native,species,5.625,cover,
3095,68,2009,,,5721,,,native,species,0.625,cover,
3095,68,2009,,,5758,,,native,species,11.25,cover,
3095,68,2009,,,3019,,,native,species,10.625,cover,
3095,68,2009,,,3061,,,native,species,7.5,cover,
3055,68,2009,,,1895,,,native,species,32.125,cover,
3055,68,2009,,,5574,,,native,species,5.75,cover,
3055,68,2009,,,803,,,native,species,32.25,cover,
3055,68,2009,,,5712,,,native,species,4.75,cover,
3055,68,2009,,,5721,,,native,species,0.625,cover,
3055,68,2009,,,5758,,,native,species,11.25,cover,
3055,68,2009,,,3019,,,native,species,11.5,cover,
3055,68,2009,,,3061,,,native,species,4.75,cover,
3098,68,2009,,,1895,,,native,species,32.5,cover,
3098,68,2009,,,5574,,,native,species,0,cover,
3098,68,2009,,,803,,,native,species,5.625,cover,
3098,68,2009,,,5712,,,native,species,0.125,cover,
3098,68,2009,,,5721,,,native,species,0,cover,
3098,68,2009,,,5758,,,native,species,10.25,cover,
3098,68,2009,,,3019,,,native,species,2.75,cover,
3098,68,2009,,,3061,,,native,species,8.375,cover,
3099,68,2009,,,1895,,,native,species,23.5,cover,
3099,68,2009,,,5574,,,native,species,2.625,cover,
3099,68,2009,,,803,,,native,species,20.5,cover,
3099,68,2009,,,5712,,,native,species,0.125,cover,
3099,68,2009,,,5721,,,native,species,0.625,cover,
3099,68,2009,,,5758,,,native,species,10.5,cover,
3099,68,2009,,,3019,,,native,species,6.25,cover,
3099,68,2009,,,3061,,,native,species,3.75,cover,
3057,68,2009,,,1895,,,native,species,21.5,cover,
3057,68,2009,,,5574,,,native,species,4.125,cover,
3057,68,2009,,,803,,,native,species,19,cover,
3057,68,2009,,,5712,,,native,species,1.125,cover,
3057,68,2009,,,5721,,,native,species,0.625,cover,
3057,68,2009,,,5758,,,native,species,11.625,cover,
3057,68,2009,,,3019,,,native,species,3.75,cover,
3057,68,2009,,,3061,,,native,species,6.5,cover,
3106,68,2009,,,1895,,,native,species,56.25,cover,
3106,68,2009,,,5574,,,native,species,5.25,cover,
3106,68,2009,,,803,,,native,species,27.125,cover,
3106,68,2009,,,5712,,,native,species,10,cover,
3106,68,2009,,,5721,,,native,species,0,cover,
3106,68,2009,,,5758,,,native,species,6.375,cover,
3106,68,2009,,,3019,,,native,species,0.875,cover,
3106,68,2009,,,3061,,,native,species,0.5,cover,
3107,68,2009,,,1895,,,native,species,32.25,cover,
3107,68,2009,,,5574,,,native,species,6.375,cover,
3107,68,2009,,,803,,,native,species,13,cover,
3107,68,2009,,,5712,,,native,species,2.625,cover,
3107,68,2009,,,5721,,,native,species,3.125,cover,
3107,68,2009,,,5758,,,native,species,3.125,cover,
3107,68,2009,,,3019,,,native,species,0,cover,
3107,68,2009,,,3061,,,native,species,2.5,cover,
3061,68,2009,,,1895,,,native,species,39,cover,
3061,68,2009,,,5574,,,native,species,5.625,cover,
3061,68,2009,,,803,,,native,species,19.75,cover,
3061,68,2009,,,5712,,,native,species,4.375,cover,
3061,68,2009,,,5721,,,native,species,2.5,cover,
3061,68,2009,,,5758,,,native,species,10,cover,
3061,68,2009,,,3019,,,native,species,0.125,cover,
3061,68,2009,,,3061,,,native,species,0.625,cover,
3112,68,2009,,,1895,,,native,species,22,cover,
3112,68,2009,,,5574,,,native,species,1.875,cover,
3112,68,2009,,,803,,,native,species,12.875,cover,
3112,68,2009,,,5712,,,native,species,9,cover,
3112,68,2009,,,5721,,,native,species,0,cover,
3112,68,2009,,,5758,,,native,species,7.75,cover,
3112,68,2009,,,3019,,,native,species,1.5,cover,
3112,68,2009,,,3061,,,native,species,4.625,cover,
3113,68,2009,,,1895,,,native,species,14.5,cover,
3113,68,2009,,,5574,,,native,species,2.5,cover,
3113,68,2009,,,803,,,native,species,25.375,cover,
3113,68,2009,,,5712,,,native,species,4.125,cover,
3113,68,2009,,,5721,,,native,species,0.375,cover,
3113,68,2009,,,5758,,,native,species,10.875,cover,
3113,68,2009,,,3019,,,native,species,5.5,cover,
3113,68,2009,,,3061,,,native,species,1.25,cover,
3064,68,2009,,,1895,,,native,species,17.5,cover,
3064,68,2009,,,5574,,,native,species,4.625,cover,
3064,68,2009,,,803,,,native,species,25.5,cover,
3064,68,2009,,,5712,,,native,species,6.5,cover,
3064,68,2009,,,5721,,,native,species,0.625,cover,
3064,68,2009,,,5758,,,native,species,11.625,cover,
3064,68,2009,,,3019,,,native,species,2.625,cover,
3064,68,2009,,,3061,,,native,species,1.875,cover,
3070,68,2009,,,1895,,,native,species,20.625,cover,
3070,68,2009,,,5574,,,native,species,2.5,cover,
3070,68,2009,,,803,,,native,species,58.125,cover,
3070,68,2009,,,5712,,,native,species,3.125,cover,
3070,68,2009,,,5721,,,native,species,0,cover,
3070,68,2009,,,5758,,,native,species,31.875,cover,
3070,68,2009,,,3019,,,native,species,0.875,cover,
3070,68,2009,,,3061,,,native,species,3.875,cover,
3071,68,2009,,,1895,,,native,species,5.5,cover,
3071,68,2009,,,5574,,,native,species,10.375,cover,
3071,68,2009,,,803,,,native,species,74.375,cover,
3071,68,2009,,,5712,,,native,species,3.625,cover,
3071,68,2009,,,5721,,,native,species,0,cover,
3071,68,2009,,,5758,,,native,species,17.875,cover,
3071,68,2009,,,3019,,,native,species,0.375,cover,
3071,68,2009,,,3061,,,native,species,0.5,cover,
3043,68,2009,,,1895,,,native,species,12.125,cover,
3043,68,2009,,,5574,,,native,species,9.625,cover,
3043,68,2009,,,803,,,native,species,75.625,cover,
3043,68,2009,,,5712,,,native,species,5.25,cover,
3043,68,2009,,,5721,,,native,species,0.125,cover,
3043,68,2009,,,5758,,,native,species,20,cover,
3043,68,2009,,,3019,,,native,species,1,cover,
3043,68,2009,,,3061,,,native,species,1.625,cover,
3076,68,2009,,,1895,,,native,species,1.5,cover,
3076,68,2009,,,5574,,,native,species,1.25,cover,
3076,68,2009,,,803,,,native,species,86.25,cover,
3076,68,2009,,,5712,,,native,species,0.5,cover,
3076,68,2009,,,5721,,,native,species,0.5,cover,
3076,68,2009,,,5758,,,native,species,27.5,cover,
3076,68,2009,,,3019,,,native,species,0.125,cover,
3076,68,2009,,,3061,,,native,species,0.875,cover,
3077,68,2009,,,1895,,,native,species,2.625,cover,
3077,68,2009,,,5574,,,native,species,2.375,cover,
3077,68,2009,,,803,,,native,species,65.625,cover,
3077,68,2009,,,5712,,,native,species,3.75,cover,
3077,68,2009,,,5721,,,native,species,0,cover,
3077,68,2009,,,5758,,,native,species,35.25,cover,
3077,68,2009,,,3019,,,native,species,0.125,cover,
3077,68,2009,,,3061,,,native,species,0.375,cover,
3046,68,2009,,,1895,,,native,species,3.875,cover,
3046,68,2009,,,5574,,,native,species,5,cover,
3046,68,2009,,,803,,,native,species,80,cover,
3046,68,2009,,,5712,,,native,species,2.375,cover,
3046,68,2009,,,5721,,,native,species,0.125,cover,
3046,68,2009,,,5758,,,native,species,19.125,cover,
3046,68,2009,,,3019,,,native,species,1.375,cover,
3046,68,2009,,,3061,,,native,species,1.125,cover,
3080,68,2009,,,1895,,,native,species,9.125,cover,
3080,68,2009,,,5574,,,native,species,2.125,cover,
3080,68,2009,,,803,,,native,species,51.875,cover,
3080,68,2009,,,5712,,,native,species,0.5,cover,
3080,68,2009,,,5721,,,native,species,0,cover,
3080,68,2009,,,5758,,,native,species,46.875,cover,
3080,68,2009,,,3019,,,native,species,2.375,cover,
3080,68,2009,,,3061,,,native,species,6.25,cover,
3081,68,2009,,,1895,,,native,species,4.5,cover,
3081,68,2009,,,5574,,,native,species,6.625,cover,
3081,68,2009,,,803,,,native,species,75.625,cover,
3081,68,2009,,,5712,,,native,species,4,cover,
3081,68,2009,,,5721,,,native,species,0,cover,
3081,68,2009,,,5758,,,native,species,20,cover,
3081,68,2009,,,3019,,,native,species,1,cover,
3081,68,2009,,,3061,,,native,species,0.625,cover,
3048,68,2009,,,1895,,,native,species,8.5,cover,
3048,68,2009,,,5574,,,native,species,6.875,cover,
3048,68,2009,,,803,,,native,species,73.75,cover,
3048,68,2009,,,5712,,,native,species,3,cover,
3048,68,2009,,,5721,,,native,species,0,cover,
3048,68,2009,,,5758,,,native,species,14.375,cover,
3048,68,2009,,,3019,,,native,species,2.375,cover,
3048,68,2009,,,3061,,,native,species,4.25,cover,
3082,68,2009,,,1895,,,native,species,3.875,cover,
3082,68,2009,,,5574,,,native,species,5,cover,
3082,68,2009,,,803,,,native,species,47.5,cover,
3082,68,2009,,,5712,,,native,species,2.125,cover,
3082,68,2009,,,5721,,,native,species,0,cover,
3082,68,2009,,,5758,,,native,species,15.625,cover,
3082,68,2009,,,3019,,,native,species,0.875,cover,
3082,68,2009,,,3061,,,native,species,4.375,cover,
3083,68,2009,,,1895,,,native,species,7.125,cover,
3083,68,2009,,,5574,,,native,species,3.75,cover,
3083,68,2009,,,803,,,native,species,61.875,cover,
3083,68,2009,,,5712,,,native,species,1,cover,
3083,68,2009,,,5721,,,native,species,0,cover,
3083,68,2009,,,5758,,,native,species,21.625,cover,
3083,68,2009,,,3019,,,native,species,3.875,cover,
3083,68,2009,,,3061,,,native,species,1.25,cover,
3049,68,2009,,,1895,,,native,species,8.75,cover,
3049,68,2009,,,5574,,,native,species,8.125,cover,
3049,68,2009,,,803,,,native,species,65,cover,
3049,68,2009,,,5712,,,native,species,1.75,cover,
3049,68,2009,,,5721,,,native,species,0.125,cover,
3049,68,2009,,,5758,,,native,species,25,cover,
3049,68,2009,,,3019,,,native,species,3.125,cover,
3049,68,2009,,,3061,,,native,species,2.375,cover,
3086,68,2009,,,1895,,,native,species,1.5,cover,
3086,68,2009,,,5574,,,native,species,4.625,cover,
3086,68,2009,,,803,,,native,species,57.5,cover,
3086,68,2009,,,5712,,,native,species,0,cover,
3086,68,2009,,,5721,,,native,species,0,cover,
3086,68,2009,,,5758,,,native,species,29.375,cover,
3086,68,2009,,,3019,,,native,species,0,cover,
3086,68,2009,,,3061,,,native,species,3.75,cover,
3087,68,2009,,,1895,,,native,species,4.125,cover,
3087,68,2009,,,5574,,,native,species,4.625,cover,
3087,68,2009,,,803,,,native,species,73.75,cover,
3087,68,2009,,,5712,,,native,species,0.375,cover,
3087,68,2009,,,5721,,,native,species,0,cover,
3087,68,2009,,,5758,,,native,species,26.125,cover,
3087,68,2009,,,3019,,,native,species,0.125,cover,
3087,68,2009,,,3061,,,native,species,0.375,cover,
3051,68,2009,,,1895,,,native,species,4.25,cover,
3051,68,2009,,,5574,,,native,species,6.5,cover,
3051,68,2009,,,803,,,native,species,75.625,cover,
3051,68,2009,,,5712,,,native,species,2.875,cover,
3051,68,2009,,,5721,,,native,species,0.125,cover,
3051,68,2009,,,5758,,,native,species,21.5,cover,
3051,68,2009,,,3019,,,native,species,0.75,cover,
3051,68,2009,,,3061,,,native,species,2.571428571,cover,
3096,68,2009,,,1895,,,native,species,35.25,cover,
3096,68,2009,,,5574,,,native,species,0,cover,
3096,68,2009,,,803,,,native,species,40.625,cover,
3096,68,2009,,,5712,,,native,species,0,cover,
3096,68,2009,,,5721,,,native,species,0,cover,
3096,68,2009,,,5758,,,native,species,15.625,cover,
3096,68,2009,,,3019,,,native,species,3,cover,
3096,68,2009,,,3061,,,native,species,21.25,cover,
3097,68,2009,,,1895,,,native,species,20.25,cover,
3097,68,2009,,,5574,,,native,species,5.75,cover,
3097,68,2009,,,803,,,native,species,51.25,cover,
3097,68,2009,,,5712,,,native,species,3.75,cover,
3097,68,2009,,,5721,,,native,species,0,cover,
3097,68,2009,,,5758,,,native,species,28.75,cover,
3097,68,2009,,,3019,,,native,species,2,cover,
3097,68,2009,,,3061,,,native,species,3.875,cover,
3056,68,2009,,,1895,,,native,species,31.625,cover,
3056,68,2009,,,5574,,,native,species,5.125,cover,
3056,68,2009,,,803,,,native,species,43.125,cover,
3056,68,2009,,,5712,,,native,species,3.25,cover,
3056,68,2009,,,5721,,,native,species,0,cover,
3056,68,2009,,,5758,,,native,species,16.25,cover,
3056,68,2009,,,3019,,,native,species,2.375,cover,
3056,68,2009,,,3061,,,native,species,7.375,cover,
3100,68,2009,,,1895,,,native,species,8.625,cover,
3100,68,2009,,,5574,,,native,species,3.25,cover,
3100,68,2009,,,803,,,native,species,85.625,cover,
3100,68,2009,,,5712,,,native,species,0.125,cover,
3100,68,2009,,,5721,,,native,species,0,cover,
3100,68,2009,,,5758,,,native,species,5.5,cover,
3100,68,2009,,,3019,,,native,species,0.75,cover,
3100,68,2009,,,3061,,,native,species,7.25,cover,
3101,68,2009,,,1895,,,native,species,19.875,cover,
3101,68,2009,,,5574,,,native,species,2.25,cover,
3101,68,2009,,,803,,,native,species,71.875,cover,
3101,68,2009,,,5712,,,native,species,1.125,cover,
3101,68,2009,,,5721,,,native,species,0,cover,
3101,68,2009,,,5758,,,native,species,20.25,cover,
3101,68,2009,,,3019,,,native,species,1.125,cover,
3101,68,2009,,,3061,,,native,species,1.875,cover,
3058,68,2009,,,1895,,,native,species,16.875,cover,
3058,68,2009,,,5574,,,native,species,3.875,cover,
3058,68,2009,,,803,,,native,species,75,cover,
3058,68,2009,,,5712,,,native,species,2.75,cover,
3058,68,2009,,,5721,,,native,species,0,cover,
3058,68,2009,,,5758,,,native,species,11.875,cover,
3058,68,2009,,,3019,,,native,species,1.5,cover,
3058,68,2009,,,3061,,,native,species,2,cover,
3102,68,2009,,,1895,,,native,species,15.875,cover,
3102,68,2009,,,5574,,,native,species,0,cover,
3102,68,2009,,,803,,,native,species,66.875,cover,
3102,68,2009,,,5712,,,native,species,0,cover,
3102,68,2009,,,5721,,,native,species,0,cover,
3102,68,2009,,,5758,,,native,species,14.125,cover,
3102,68,2009,,,3019,,,native,species,1.375,cover,
3102,68,2009,,,3061,,,native,species,3.625,cover,
3103,68,2009,,,1895,,,native,species,4.25,cover,
3103,68,2009,,,5574,,,native,species,1,cover,
3103,68,2009,,,803,,,native,species,86,cover,
3103,68,2009,,,5712,,,native,species,0.75,cover,
3103,68,2009,,,5721,,,native,species,0.25,cover,
3103,68,2009,,,5758,,,native,species,19.625,cover,
3103,68,2009,,,3019,,,native,species,1.125,cover,
3103,68,2009,,,3061,,,native,species,1.375,cover,
3059,68,2009,,,1895,,,native,species,10,cover,
3059,68,2009,,,5574,,,native,species,2.625,cover,
3059,68,2009,,,803,,,native,species,81.25,cover,
3059,68,2009,,,5712,,,native,species,1.625,cover,
3059,68,2009,,,5721,,,native,species,0.25,cover,
3059,68,2009,,,5758,,,native,species,14.125,cover,
3059,68,2009,,,3019,,,native,species,2,cover,
3059,68,2009,,,3061,,,native,species,1.5,cover,
3104,68,2009,,,1895,,,native,species,4.75,cover,
3104,68,2009,,,5574,,,native,species,2.5,cover,
3104,68,2009,,,803,,,native,species,28,cover,
3104,68,2009,,,5712,,,native,species,0.25,cover,
3104,68,2009,,,5721,,,native,species,0,cover,
3104,68,2009,,,5758,,,native,species,13.75,cover,
3104,68,2009,,,3019,,,native,species,0.75,cover,
3104,68,2009,,,3061,,,native,species,1.625,cover,
3105,68,2009,,,1895,,,native,species,12.5,cover,
3105,68,2009,,,5574,,,native,species,5,cover,
3105,68,2009,,,803,,,native,species,48.25,cover,
3105,68,2009,,,5712,,,native,species,1.125,cover,
3105,68,2009,,,5721,,,native,species,0,cover,
3105,68,2009,,,5758,,,native,species,23.75,cover,
3105,68,2009,,,3019,,,native,species,0.375,cover,
3105,68,2009,,,3061,,,native,species,1.875,cover,
3060,68,2009,,,1895,,,native,species,16.375,cover,
3060,68,2009,,,5574,,,native,species,9.125,cover,
3060,68,2009,,,803,,,native,species,52.5,cover,
3060,68,2009,,,5712,,,native,species,3.375,cover,
3060,68,2009,,,5721,,,native,species,0.25,cover,
3060,68,2009,,,5758,,,native,species,19.125,cover,
3060,68,2009,,,3019,,,native,species,0.75,cover,
3060,68,2009,,,3061,,,native,species,0.875,cover,
3108,68,2009,,,1895,,,native,species,25.625,cover,
3108,68,2009,,,5574,,,native,species,6.25,cover,
3108,68,2009,,,803,,,native,species,37.5,cover,
3108,68,2009,,,5712,,,native,species,1.25,cover,
3108,68,2009,,,5721,,,native,species,0,cover,
3108,68,2009,,,5758,,,native,species,10.625,cover,
3108,68,2009,,,3019,,,native,species,0,cover,
3108,68,2009,,,3061,,,native,species,0,cover,
