source_row,source_observationid,database,source_treatmentid,source_year,time_since_restoration,block,replicate,source_species_code,origin,response,level,metric,siteid,area_key,month,day,year,area_found,timepoint_found,prepare_status
175,GAZP_11,GAZP,11_31,2015,26,1606,133,Ely_ely,native,29,species,abundance,166,plot:166:1606:133,5,,2015,TRUE,TRUE,ready_for_build
176,GAZP_11,GAZP,11_31,2015,26,1607,132,Ely_ely,native,11,species,abundance,166,plot:166:1607:132,5,,2015,TRUE,TRUE,ready_for_build
177,GAZP_11,GAZP,11_31,2015,26,1608,141,Ely_ely,native,1,species,abundance,166,plot:166:1608:141,5,,2015,TRUE,TRUE,ready_for_build
178,GAZP_11,GAZP,11_31,2015,26,1609,151,Ely_ely,native,9,species,abundance,166,plot:166:1609:151,5,,2015,TRUE,TRUE,ready_for_build
179,GAZP_11,GAZP,11_32,2015,26,1110,13,Ely_ely,native,0,species,abundance,166,plot:166:1110:13,5,,2015,TRUE,TRUE,ready_for_build
180,GAZP_11,GAZP,11_32,2015,26,1111,12,Ely_ely,native,2,species,abundance,166,plot:166:1111:12,5,,2015,TRUE,TRUE,ready_for_build
181,GAZP_11,GAZP,11_32,2015,26,1112,22,Ely_ely,native,3,species,abundance,166,plot:166:1112:22,5,,2015,TRUE,TRUE,ready_for_build
182,GAZP_11,GAZP,11_32,2015,26,1113,43,Ely_ely,native,3,species,abundance,166,plot:166:1113:43,5,,2015,TRUE,TRUE,ready_for_build
183,GAZP_11,GAZP,11_32,2015,26,1114,21,Ely_ely,native,1,species,abundance,166,plot:166:1114:21,5,,2015,TRUE,TRUE,ready_for_build
184,GAZP_11,GAZP,11_32,2015,26,1115,53,Ely_ely,native,4,species,abundance,166,plot:166:1115:53,5,,2015,TRUE,TRUE,ready_for_build
185,GAZP_11,GAZP,11_32,2015,26,1116,42,Ely_ely,native,5,species,abundance,166,plot:166:1116:42,5,,2015,TRUE,TRUE,ready_for_build
186,GAZP_11,GAZP,11_32,2015,26,1117,121,Ely_ely,native,0,species,abundance,166,plot:166:1117:121,5,,2015,TRUE,TRUE,ready_for_build
187,GAZP_11,GAZP,11_32,2015,26,1118,121,Ely_ely,native,14,species,abundance,166,plot:166:1118:121,5,,2015,TRUE,TRUE,ready_for_build
188,GAZP_11,GAZP,11_32,2015,26,1210,143,Ely_ely,native,0,species,abundance,166,plot:166:1210:143,5,,2015,TRUE,TRUE,ready_for_build
189,GAZP_11,GAZP,11_32,2015,26,1211,132,Ely_ely,native,3,species,abundance,166,plot:166:1211:132,5,,2015,TRUE,TRUE,ready_for_build
190,GAZP_11,GAZP,11_32,2015,26,1212,152,Ely_ely,native,11,species,abundance,166,plot:166:1212:152,5,,2015,TRUE,TRUE,ready_for_build
191,GAZP_11,GAZP,11_32,2015,26,1213,153,Ely_ely,native,6,species,abundance,166,plot:166:1213:153,5,,2015,TRUE,TRUE,ready_for_build
192,GAZP_11,GAZP,11_32,2015,26,1214,21,Ely_ely,native,1,species,abundance,166,plot:166:1214:21,5,,2015,TRUE,TRUE,ready_for_build
193,GAZP_11,GAZP,11_32,2015,26,1215,13,Ely_ely,native,0,species,abundance,166,plot:166:1215:13,5,,2015,TRUE,TRUE,ready_for_build
194,GAZP_11,GAZP,11_32,2015,26,1216,12,Ely_ely,native,18,species,abundance,166,plot:166:1216:12,5,,2015,TRUE,TRUE,ready_for_build
195,GAZP_11,GAZP,11_32,2015,26,1217,111,Ely_ely,native,4,species,abundance,166,plot:166:1217:111,5,,2015,TRUE,TRUE,ready_for_build
196,GAZP_11,GAZP,11_32,2015,26,1218,21,Ely_ely,native,6,species,abundance,166,plot:166:1218:21,5,,2015,TRUE,TRUE,ready_for_build
197,GAZP_11,GAZP,11_33,2015,26,1510,153,Ely_ely,native,0,species,abundance,166,plot:166:1510:153,5,,2015,TRUE,TRUE,ready_for_build
198,GAZP_11,GAZP,11_33,2015,26,1511,132,Ely_ely,native,3,species,abundance,166,plot:166:1511:132,5,,2015,TRUE,TRUE,ready_for_build
199,GAZP_11,GAZP,11_33,2015,26,1512,142,Ely_ely,native,1,species,abundance,166,plot:166:1512:142,5,,2015,TRUE,TRUE,ready_for_build
200,GAZP_11,GAZP,11_33,2015,26,1513,143,Ely_ely,native,1,species,abundance,166,plot:166:1513:143,5,,2015,TRUE,TRUE,ready_for_build
201,GAZP_11,GAZP,11_33,2015,26,1514,141,Ely_ely,native,15,species,abundance,166,plot:166:1514:141,5,,2015,TRUE,TRUE,ready_for_build
202,GAZP_11,GAZP,11_33,2015,26,1515,153,Ely_ely,native,10,species,abundance,166,plot:166:1515:153,5,,2015,TRUE,TRUE,ready_for_build
203,GAZP_11,GAZP,11_33,2015,26,1516,152,Ely_ely,native,11,species,abundance,166,plot:166:1516:152,5,,2015,TRUE,TRUE,ready_for_build
204,GAZP_11,GAZP,11_33,2015,26,1517,11,Ely_ely,native,15,species,abundance,166,plot:166:1517:11,5,,2015,TRUE,TRUE,ready_for_build
205,GAZP_11,GAZP,11_33,2015,26,1518,51,Ely_ely,native,12,species,abundance,166,plot:166:1518:51,5,,2015,TRUE,TRUE,ready_for_build
206,GAZP_11,GAZP,11_33,2015,26,1610,53,Ely_ely,native,1,species,abundance,166,plot:166:1610:53,5,,2015,TRUE,TRUE,ready_for_build
207,GAZP_11,GAZP,11_33,2015,26,1611,42,Ely_ely,native,2,species,abundance,166,plot:166:1611:42,5,,2015,TRUE,TRUE,ready_for_build
208,GAZP_11,GAZP,11_33,2015,26,1612,42,Ely_ely,native,22,species,abundance,166,plot:166:1612:42,5,,2015,TRUE,TRUE,ready_for_build
209,GAZP_11,GAZP,11_33,2015,26,1613,23,Ely_ely,native,1,species,abundance,166,plot:166:1613:23,5,,2015,TRUE,TRUE,ready_for_build
210,GAZP_11,GAZP,11_33,2015,26,1614,151,Ely_ely,native,7,species,abundance,166,plot:166:1614:151,5,,2015,TRUE,TRUE,ready_for_build
211,GAZP_11,GAZP,11_33,2015,26,1615,143,Ely_ely,native,11,species,abundance,166,plot:166:1615:143,5,,2015,TRUE,TRUE,ready_for_build
212,GAZP_11,GAZP,11_33,2015,26,1616,142,Ely_ely,native,10,species,abundance,166,plot:166:1616:142,5,,2015,TRUE,TRUE,ready_for_build
213,GAZP_11,GAZP,11_33,2015,26,1617,51,Ely_ely,native,6,species,abundance,166,plot:166:1617:51,5,,2015,TRUE,TRUE,ready_for_build
214,GAZP_11,GAZP,11_33,2015,26,1618,141,Ely_ely,native,5,species,abundance,166,plot:166:1618:141,5,,2015,TRUE,TRUE,ready_for_build
215,GAZP_11,GAZP,11_34,2015,26,1101,23,Ely_tra,native,2,species,abundance,166,plot:166:1101:23,5,,2015,TRUE,TRUE,ready_for_build
216,GAZP_11,GAZP,11_34,2015,26,1102,42,Ely_tra,native,25,species,abundance,166,plot:166:1102:42,5,,2015,TRUE,TRUE,ready_for_build
217,GAZP_11,GAZP,11_34,2015,26,1103,22,Ely_tra,native,32,species,abundance,166,plot:166:1103:22,5,,2015,TRUE,TRUE,ready_for_build
218,GAZP_11,GAZP,11_34,2015,26,1104,133,Ely_tra,native,27,species,abundance,166,plot:166:1104:133,5,,2015,TRUE,TRUE,ready_for_build
219,GAZP_11,GAZP,11_34,2015,26,1105,11,Ely_tra,native,16,species,abundance,166,plot:166:1105:11,5,,2015,TRUE,TRUE,ready_for_build
220,GAZP_11,GAZP,11_34,2015,26,1106,113,Ely_tra,native,17,species,abundance,166,plot:166:1106:113,5,,2015,TRUE,TRUE,ready_for_build
221,GAZP_11,GAZP,11_34,2015,26,1107,32,Ely_tra,native,30,species,abundance,166,plot:166:1107:32,5,,2015,TRUE,TRUE,ready_for_build
222,GAZP_11,GAZP,11_34,2015,26,1108,51,Ely_tra,native,11,species,abundance,166,plot:166:1108:51,5,,2015,TRUE,TRUE,ready_for_build
223,GAZP_11,GAZP,11_34,2015,26,1109,21,Ely_tra,native,10,species,abundance,166,plot:166:1109:21,5,,2015,TRUE,TRUE,ready_for_build
224,GAZP_11,GAZP,11_34,2015,26,1201,23,Ely_tra,native,6,species,abundance,166,plot:166:1201:23,5,,2015,TRUE,TRUE,ready_for_build
225,GAZP_11,GAZP,11_34,2015,26,1202,22,Ely_tra,native,36,species,abundance,166,plot:166:1202:22,5,,2015,TRUE,TRUE,ready_for_build
226,GAZP_11,GAZP,11_34,2015,26,1203,22,Ely_tra,native,16,species,abundance,166,plot:166:1203:22,5,,2015,TRUE,TRUE,ready_for_build
227,GAZP_11,GAZP,11_34,2015,26,1204,43,Ely_tra,native,5,species,abundance,166,plot:166:1204:43,5,,2015,TRUE,TRUE,ready_for_build
228,GAZP_11,GAZP,11_34,2015,26,1205,151,Ely_tra,native,13,species,abundance,166,plot:166:1205:151,5,,2015,TRUE,TRUE,ready_for_build
229,GAZP_11,GAZP,11_34,2015,26,1206,33,Ely_tra,native,24,species,abundance,166,plot:166:1206:33,5,,2015,TRUE,TRUE,ready_for_build
230,GAZP_11,GAZP,11_34,2015,26,1207,32,Ely_tra,native,48,species,abundance,166,plot:166:1207:32,5,,2015,TRUE,TRUE,ready_for_build
231,GAZP_11,GAZP,11_34,2015,26,1208,51,Ely_tra,native,39,species,abundance,166,plot:166:1208:51,5,,2015,TRUE,TRUE,ready_for_build
232,GAZP_11,GAZP,11_34,2015,26,1209,11,Ely_tra,native,20,species,abundance,166,plot:166:1209:11,5,,2015,TRUE,TRUE,ready_for_build
233,GAZP_11,GAZP,11_35,2015,26,1501,153,Ely_tra,native,5,species,abundance,166,plot:166:1501:153,5,,2015,TRUE,TRUE,ready_for_build
234,GAZP_11,GAZP,11_35,2015,26,1502,122,Ely_tra,native,23,species,abundance,166,plot:166:1502:122,5,,2015,TRUE,TRUE,ready_for_build
235,GAZP_11,GAZP,11_35,2015,26,1503,142,Ely_tra,native,9,species,abundance,166,plot:166:1503:142,5,,2015,TRUE,TRUE,ready_for_build
236,GAZP_11,GAZP,11_35,2015,26,1504,13,Ely_tra,native,0,species,abundance,166,plot:166:1504:13,5,,2015,TRUE,TRUE,ready_for_build
237,GAZP_11,GAZP,11_35,2015,26,1505,151,Ely_tra,native,23,species,abundance,166,plot:166:1505:151,5,,2015,TRUE,TRUE,ready_for_build
238,GAZP_11,GAZP,11_35,2015,26,1506,13,Ely_tra,native,9,species,abundance,166,plot:166:1506:13,5,,2015,TRUE,TRUE,ready_for_build
239,GAZP_11,GAZP,11_35,2015,26,1507,132,Ely_tra,native,2,species,abundance,166,plot:166:1507:132,5,,2015,TRUE,TRUE,ready_for_build
240,GAZP_11,GAZP,11_35,2015,26,1508,111,Ely_tra,native,4,species,abundance,166,plot:166:1508:111,5,,2015,TRUE,TRUE,ready_for_build
241,GAZP_11,GAZP,11_35,2015,26,1509,131,Ely_tra,native,3,species,abundance,166,plot:166:1509:131,5,,2015,TRUE,TRUE,ready_for_build
242,GAZP_11,GAZP,11_35,2015,26,1601,113,Ely_tra,native,7,species,abundance,166,plot:166:1601:113,5,,2015,TRUE,TRUE,ready_for_build
243,GAZP_11,GAZP,11_35,2015,26,1602,152,Ely_tra,native,28,species,abundance,166,plot:166:1602:152,5,,2015,TRUE,TRUE,ready_for_build
244,GAZP_11,GAZP,11_35,2015,26,1603,122,Ely_tra,native,14,species,abundance,166,plot:166:1603:122,5,,2015,TRUE,TRUE,ready_for_build
245,GAZP_11,GAZP,11_35,2015,26,1604,133,Ely_tra,native,25,species,abundance,166,plot:166:1604:133,5,,2015,TRUE,TRUE,ready_for_build
246,GAZP_11,GAZP,11_35,2015,26,1605,41,Ely_tra,native,13,species,abundance,166,plot:166:1605:41,5,,2015,TRUE,TRUE,ready_for_build
247,GAZP_11,GAZP,11_35,2015,26,1606,113,Ely_tra,native,9,species,abundance,166,plot:166:1606:113,5,,2015,TRUE,TRUE,ready_for_build
248,GAZP_11,GAZP,11_35,2015,26,1607,142,Ely_tra,native,35,species,abundance,166,plot:166:1607:142,5,,2015,TRUE,TRUE,ready_for_build
249,GAZP_11,GAZP,11_35,2015,26,1608,111,Ely_tra,native,7,species,abundance,166,plot:166:1608:111,5,,2015,TRUE,TRUE,ready_for_build
250,GAZP_11,GAZP,11_35,2015,26,1609,131,Ely_tra,native,5,species,abundance,166,plot:166:1609:131,5,,2015,TRUE,TRUE,ready_for_build
251,GAZP_11,GAZP,11_36,2015,26,1110,53,Ely_tra,native,1,species,abundance,166,plot:166:1110:53,5,,2015,TRUE,TRUE,ready_for_build
252,GAZP_11,GAZP,11_36,2015,26,1111,22,Ely_tra,native,10,species,abundance,166,plot:166:1111:22,5,,2015,TRUE,TRUE,ready_for_build
253,GAZP_11,GAZP,11_36,2015,26,1112,52,Ely_tra,native,9,species,abundance,166,plot:166:1112:52,5,,2015,TRUE,TRUE,ready_for_build
254,GAZP_11,GAZP,11_36,2015,26,1113,23,Ely_tra,native,2,species,abundance,166,plot:166:1113:23,5,,2015,TRUE,TRUE,ready_for_build
255,GAZP_11,GAZP,11_36,2015,26,1114,41,Ely_tra,native,9,species,abundance,166,plot:166:1114:41,5,,2015,TRUE,TRUE,ready_for_build
256,GAZP_11,GAZP,11_36,2015,26,1115,43,Ely_tra,native,19,species,abundance,166,plot:166:1115:43,5,,2015,TRUE,TRUE,ready_for_build
257,GAZP_11,GAZP,11_36,2015,26,1116,32,Ely_tra,native,21,species,abundance,166,plot:166:1116:32,5,,2015,TRUE,TRUE,ready_for_build
258,GAZP_11,GAZP,11_36,2015,26,1117,151,Ely_tra,native,11,species,abundance,166,plot:166:1117:151,5,,2015,TRUE,TRUE,ready_for_build
259,GAZP_11,GAZP,11_36,2015,26,1118,151,Ely_tra,native,7,species,abundance,166,plot:166:1118:151,5,,2015,TRUE,TRUE,ready_for_build
260,GAZP_11,GAZP,11_36,2015,26,1210,153,Ely_tra,native,15,species,abundance,166,plot:166:1210:153,5,,2015,TRUE,TRUE,ready_for_build
261,GAZP_11,GAZP,11_36,2015,26,1211,112,Ely_tra,native,9,species,abundance,166,plot:166:1211:112,5,,2015,TRUE,TRUE,ready_for_build
262,GAZP_11,GAZP,11_36,2015,26,1212,122,Ely_tra,native,10,species,abundance,166,plot:166:1212:122,5,,2015,TRUE,TRUE,ready_for_build
263,GAZP_11,GAZP,11_36,2015,26,1213,133,Ely_tra,native,8,species,abundance,166,plot:166:1213:133,5,,2015,TRUE,TRUE,ready_for_build
264,GAZP_11,GAZP,11_36,2015,26,1214,41,Ely_tra,native,13,species,abundance,166,plot:166:1214:41,5,,2015,TRUE,TRUE,ready_for_build
265,GAZP_11,GAZP,11_36,2015,26,1215,23,Ely_tra,native,4,species,abundance,166,plot:166:1215:23,5,,2015,TRUE,TRUE,ready_for_build
266,GAZP_11,GAZP,11_36,2015,26,1216,42,Ely_tra,native,15,species,abundance,166,plot:166:1216:42,5,,2015,TRUE,TRUE,ready_for_build
267,GAZP_11,GAZP,11_36,2015,26,1217,151,Ely_tra,native,6,species,abundance,166,plot:166:1217:151,5,,2015,TRUE,TRUE,ready_for_build
268,GAZP_11,GAZP,11_36,2015,26,1218,31,Ely_tra,native,3,species,abundance,166,plot:166:1218:31,5,,2015,TRUE,TRUE,ready_for_build
269,GAZP_11,GAZP,11_37,2015,26,1510,113,Ely_tra,native,4,species,abundance,166,plot:166:1510:113,5,,2015,TRUE,TRUE,ready_for_build
270,GAZP_11,GAZP,11_37,2015,26,1511,142,Ely_tra,native,2,species,abundance,166,plot:166:1511:142,5,,2015,TRUE,TRUE,ready_for_build
271,GAZP_11,GAZP,11_37,2015,26,1512,132,Ely_tra,native,3,species,abundance,166,plot:166:1512:132,5,,2015,TRUE,TRUE,ready_for_build
272,GAZP_11,GAZP,11_37,2015,26,1513,113,Ely_tra,native,16,species,abundance,166,plot:166:1513:113,5,,2015,TRUE,TRUE,ready_for_build
273,GAZP_11,GAZP,11_37,2015,26,1514,131,Ely_tra,native,10,species,abundance,166,plot:166:1514:131,5,,2015,TRUE,TRUE,ready_for_build
274,GAZP_11,GAZP,11_37,2015,26,1515,133,Ely_tra,native,5,species,abundance,166,plot:166:1515:133,5,,2015,TRUE,TRUE,ready_for_build
275,GAZP_11,GAZP,11_37,2015,26,1516,112,Ely_tra,native,0,species,abundance,166,plot:166:1516:112,5,,2015,TRUE,TRUE,ready_for_build
276,GAZP_11,GAZP,11_37,2015,26,1517,31,Ely_tra,native,8,species,abundance,166,plot:166:1517:31,5,,2015,TRUE,TRUE,ready_for_build
277,GAZP_11,GAZP,11_37,2015,26,1518,41,Ely_tra,native,4,species,abundance,166,plot:166:1518:41,5,,2015,TRUE,TRUE,ready_for_build
278,GAZP_11,GAZP,11_37,2015,26,1610,23,Ely_tra,native,0,species,abundance,166,plot:166:1610:23,5,,2015,TRUE,TRUE,ready_for_build
279,GAZP_11,GAZP,11_37,2015,26,1611,22,Ely_tra,native,2,species,abundance,166,plot:166:1611:22,5,,2015,TRUE,TRUE,ready_for_build
280,GAZP_11,GAZP,11_37,2015,26,1612,52,Ely_tra,native,13,species,abundance,166,plot:166:1612:52,5,,2015,TRUE,TRUE,ready_for_build
281,GAZP_11,GAZP,11_37,2015,26,1613,43,Ely_tra,native,8,species,abundance,166,plot:166:1613:43,5,,2015,TRUE,TRUE,ready_for_build
282,GAZP_11,GAZP,11_37,2015,26,1614,141,Ely_tra,native,5,species,abundance,166,plot:166:1614:141,5,,2015,TRUE,TRUE,ready_for_build
283,GAZP_11,GAZP,11_37,2015,26,1615,123,Ely_tra,native,11,species,abundance,166,plot:166:1615:123,5,,2015,TRUE,TRUE,ready_for_build
284,GAZP_11,GAZP,11_37,2015,26,1616,122,Ely_tra,native,7,species,abundance,166,plot:166:1616:122,5,,2015,TRUE,TRUE,ready_for_build
285,GAZP_11,GAZP,11_37,2015,26,1617,21,Ely_tra,native,3,species,abundance,166,plot:166:1617:21,5,,2015,TRUE,TRUE,ready_for_build
286,GAZP_11,GAZP,11_37,2015,26,1618,151,Ely_tra,native,4,species,abundance,166,plot:166:1618:151,5,,2015,TRUE,TRUE,ready_for_build
287,GAZP_11,GAZP,11_38,2015,26,1101,13,Poa_fen,native,0,species,abundance,166,plot:166:1101:13,5,,2015,TRUE,TRUE,ready_for_build
288,GAZP_11,GAZP,11_38,2015,26,1102,12,Poa_fen,native,0,species,abundance,166,plot:166:1102:12,5,,2015,TRUE,TRUE,ready_for_build
289,GAZP_11,GAZP,11_38,2015,26,1103,32,Poa_fen,native,2,species,abundance,166,plot:166:1103:32,5,,2015,TRUE,TRUE,ready_for_build
290,GAZP_11,GAZP,11_38,2015,26,1104,143,Poa_fen,native,5,species,abundance,166,plot:166:1104:143,5,,2015,TRUE,TRUE,ready_for_build
291,GAZP_11,GAZP,11_38,2015,26,1105,51,Poa_fen,native,1,species,abundance,166,plot:166:1105:51,5,,2015,TRUE,TRUE,ready_for_build
292,GAZP_11,GAZP,11_38,2015,26,1106,143,Poa_fen,native,1,species,abundance,166,plot:166:1106:143,5,,2015,TRUE,TRUE,ready_for_build
293,GAZP_11,GAZP,11_38,2015,26,1107,42,Poa_fen,native,4,species,abundance,166,plot:166:1107:42,5,,2015,TRUE,TRUE,ready_for_build
294,GAZP_11,GAZP,11_38,2015,26,1108,41,Poa_fen,native,0,species,abundance,166,plot:166:1108:41,5,,2015,TRUE,TRUE,ready_for_build
295,GAZP_11,GAZP,11_38,2015,26,1109,41,Poa_fen,native,1,species,abundance,166,plot:166:1109:41,5,,2015,TRUE,TRUE,ready_for_build
296,GAZP_11,GAZP,11_38,2015,26,1201,43,Poa_fen,native,0,species,abundance,166,plot:166:1201:43,5,,2015,TRUE,TRUE,ready_for_build
297,GAZP_11,GAZP,11_38,2015,26,1202,42,Poa_fen,native,1,species,abundance,166,plot:166:1202:42,5,,2015,TRUE,TRUE,ready_for_build
298,GAZP_11,GAZP,11_38,2015,26,1203,42,Poa_fen,native,0,species,abundance,166,plot:166:1203:42,5,,2015,TRUE,TRUE,ready_for_build
299,GAZP_11,GAZP,11_38,2015,26,1204,33,Poa_fen,native,1,species,abundance,166,plot:166:1204:33,5,,2015,TRUE,TRUE,ready_for_build
300,GAZP_11,GAZP,11_38,2015,26,1205,121,Poa_fen,native,4,species,abundance,166,plot:166:1205:121,5,,2015,TRUE,TRUE,ready_for_build
301,GAZP_11,GAZP,11_38,2015,26,1206,13,Poa_fen,native,0,species,abundance,166,plot:166:1206:13,5,,2015,TRUE,TRUE,ready_for_build
302,GAZP_11,GAZP,11_38,2015,26,1207,22,Poa_fen,native,5,species,abundance,166,plot:166:1207:22,5,,2015,TRUE,TRUE,ready_for_build
303,GAZP_11,GAZP,11_38,2015,26,1208,41,Poa_fen,native,0,species,abundance,166,plot:166:1208:41,5,,2015,TRUE,TRUE,ready_for_build
304,GAZP_11,GAZP,11_38,2015,26,1209,21,Poa_fen,native,1,species,abundance,166,plot:166:1209:21,5,,2015,TRUE,TRUE,ready_for_build
305,GAZP_11,GAZP,11_39,2015,26,1501,133,Poa_fen,native,0,species,abundance,166,plot:166:1501:133,5,,2015,TRUE,TRUE,ready_for_build
306,GAZP_11,GAZP,11_39,2015,26,1502,132,Poa_fen,native,3,species,abundance,166,plot:166:1502:132,5,,2015,TRUE,TRUE,ready_for_build
307,GAZP_11,GAZP,11_39,2015,26,1503,132,Poa_fen,native,0,species,abundance,166,plot:166:1503:132,5,,2015,TRUE,TRUE,ready_for_build
308,GAZP_11,GAZP,11_39,2015,26,1504,33,Poa_fen,native,0,species,abundance,166,plot:166:1504:33,5,,2015,TRUE,TRUE,ready_for_build
309,GAZP_11,GAZP,11_39,2015,26,1505,111,Poa_fen,native,1,species,abundance,166,plot:166:1505:111,5,,2015,TRUE,TRUE,ready_for_build
310,GAZP_11,GAZP,11_39,2015,26,1506,23,Poa_fen,native,0,species,abundance,166,plot:166:1506:23,5,,2015,TRUE,TRUE,ready_for_build
311,GAZP_11,GAZP,11_39,2015,26,1507,152,Poa_fen,native,0,species,abundance,166,plot:166:1507:152,5,,2015,TRUE,TRUE,ready_for_build
312,GAZP_11,GAZP,11_39,2015,26,1508,141,Poa_fen,native,0,species,abundance,166,plot:166:1508:141,5,,2015,TRUE,TRUE,ready_for_build
313,GAZP_11,GAZP,11_39,2015,26,1509,111,Poa_fen,native,1,species,abundance,166,plot:166:1509:111,5,,2015,TRUE,TRUE,ready_for_build
314,GAZP_11,GAZP,11_39,2015,26,1601,133,Poa_fen,native,0,species,abundance,166,plot:166:1601:133,5,,2015,TRUE,TRUE,ready_for_build
315,GAZP_11,GAZP,11_39,2015,26,1602,132,Poa_fen,native,0,species,abundance,166,plot:166:1602:132,5,,2015,TRUE,TRUE,ready_for_build
316,GAZP_11,GAZP,11_39,2015,26,1603,112,Poa_fen,native,0,species,abundance,166,plot:166:1603:112,5,,2015,TRUE,TRUE,ready_for_build
317,GAZP_11,GAZP,11_39,2015,26,1604,123,Poa_fen,native,0,species,abundance,166,plot:166:1604:123,5,,2015,TRUE,TRUE,ready_for_build
318,GAZP_11,GAZP,11_39,2015,26,1605,31,Poa_fen,native,6,species,abundance,166,plot:166:1605:31,5,,2015,TRUE,TRUE,ready_for_build
319,GAZP_11,GAZP,11_39,2015,26,1606,123,Poa_fen,native,4,species,abundance,166,plot:166:1606:123,5,,2015,TRUE,TRUE,ready_for_build
320,GAZP_11,GAZP,11_39,2015,26,1607,112,Poa_fen,native,1,species,abundance,166,plot:166:1607:112,5,,2015,TRUE,TRUE,ready_for_build
321,GAZP_11,GAZP,11_39,2015,26,1608,151,Poa_fen,native,1,species,abundance,166,plot:166:1608:151,5,,2015,TRUE,TRUE,ready_for_build
322,GAZP_11,GAZP,11_39,2015,26,1609,121,Poa_fen,native,0,species,abundance,166,plot:166:1609:121,5,,2015,TRUE,TRUE,ready_for_build
323,GAZP_11,GAZP,11_40,2015,26,1110,43,Poa_fen,native,0,species,abundance,166,plot:166:1110:43,5,,2015,TRUE,TRUE,ready_for_build
324,GAZP_11,GAZP,11_40,2015,26,1111,32,Poa_fen,native,1,species,abundance,166,plot:166:1111:32,5,,2015,TRUE,TRUE,ready_for_build
325,GAZP_11,GAZP,11_40,2015,26,1112,42,Poa_fen,native,1,species,abundance,166,plot:166:1112:42,5,,2015,TRUE,TRUE,ready_for_build
326,GAZP_11,GAZP,11_40,2015,26,1113,53,Poa_fen,native,0,species,abundance,166,plot:166:1113:53,5,,2015,TRUE,TRUE,ready_for_build
327,GAZP_11,GAZP,11_40,2015,26,1114,51,Poa_fen,native,2,species,abundance,166,plot:166:1114:51,5,,2015,TRUE,TRUE,ready_for_build
328,GAZP_11,GAZP,11_40,2015,26,1115,33,Poa_fen,native,0,species,abundance,166,plot:166:1115:33,5,,2015,TRUE,TRUE,ready_for_build
329,GAZP_11,GAZP,11_40,2015,26,1116,22,Poa_fen,native,5,species,abundance,166,plot:166:1116:22,5,,2015,TRUE,TRUE,ready_for_build
330,GAZP_11,GAZP,11_40,2015,26,1117,111,Poa_fen,native,3,species,abundance,166,plot:166:1117:111,5,,2015,TRUE,TRUE,ready_for_build
331,GAZP_11,GAZP,11_40,2015,26,1118,131,Poa_fen,native,0,species,abundance,166,plot:166:1118:131,5,,2015,TRUE,TRUE,ready_for_build
332,GAZP_11,GAZP,11_40,2015,26,1210,123,Poa_fen,native,0,species,abundance,166,plot:166:1210:123,5,,2015,TRUE,TRUE,ready_for_build
333,GAZP_11,GAZP,11_40,2015,26,1211,142,Poa_fen,native,0,species,abundance,166,plot:166:1211:142,5,,2015,TRUE,TRUE,ready_for_build
334,GAZP_11,GAZP,11_40,2015,26,1212,132,Poa_fen,native,0,species,abundance,166,plot:166:1212:132,5,,2015,TRUE,TRUE,ready_for_build
335,GAZP_11,GAZP,11_40,2015,26,1213,113,Poa_fen,native,0,species,abundance,166,plot:166:1213:113,5,,2015,TRUE,TRUE,ready_for_build
336,GAZP_11,GAZP,11_40,2015,26,1214,11,Poa_fen,native,1,species,abundance,166,plot:166:1214:11,5,,2015,TRUE,TRUE,ready_for_build
337,GAZP_11,GAZP,11_40,2015,26,1215,33,Poa_fen,native,1,species,abundance,166,plot:166:1215:33,5,,2015,TRUE,TRUE,ready_for_build
338,GAZP_11,GAZP,11_40,2015,26,1216,52,Poa_fen,native,5,species,abundance,166,plot:166:1216:52,5,,2015,TRUE,TRUE,ready_for_build
339,GAZP_11,GAZP,11_40,2015,26,1217,131,Poa_fen,native,5,species,abundance,166,plot:166:1217:131,5,,2015,TRUE,TRUE,ready_for_build
340,GAZP_11,GAZP,11_40,2015,26,1218,51,Poa_fen,native,2,species,abundance,166,plot:166:1218:51,5,,2015,TRUE,TRUE,ready_for_build
341,GAZP_11,GAZP,11_41,2015,26,1510,143,Poa_fen,native,0,species,abundance,166,plot:166:1510:143,5,,2015,TRUE,TRUE,ready_for_build
342,GAZP_11,GAZP,11_41,2015,26,1511,122,Poa_fen,native,1,species,abundance,166,plot:166:1511:122,5,,2015,TRUE,TRUE,ready_for_build
343,GAZP_11,GAZP,11_41,2015,26,1512,152,Poa_fen,native,0,species,abundance,166,plot:166:1512:152,5,,2015,TRUE,TRUE,ready_for_build
344,GAZP_11,GAZP,11_41,2015,26,1513,133,Poa_fen,native,0,species,abundance,166,plot:166:1513:133,5,,2015,TRUE,TRUE,ready_for_build
345,GAZP_11,GAZP,11_41,2015,26,1514,111,Poa_fen,native,0,species,abundance,166,plot:166:1514:111,5,,2015,TRUE,TRUE,ready_for_build
346,GAZP_11,GAZP,11_41,2015,26,1515,143,Poa_fen,native,1,species,abundance,166,plot:166:1515:143,5,,2015,TRUE,TRUE,ready_for_build
347,GAZP_11,GAZP,11_41,2015,26,1516,132,Poa_fen,native,1,species,abundance,166,plot:166:1516:132,5,,2015,TRUE,TRUE,ready_for_build
